trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,hour,is_peak_hour,surge_flag_computed,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,traffic_level_encoded,age,gender,city,days_since_signup,avg_rating,avg_ride_distance,avg_ride_fare,ride_cancellation_rate,surge_trips_pct,trip_count
T00913,R0263,Zone_3,12.67,124.91,201.48,UPI,2023-12-04,1,22,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,31.0,Other,Chennai,2066.0,3.84,8.718333333333332,128.9725,0.07046979865771812,0.5384615384615384,12.0
T00914,R0077,Zone_9,9.53,77.61,180.39,UPI,2023-08-25,0,13,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,28.0,Male,Mumbai,2546.0,3.79,10.489999999999998,171.39985714285714,0.1769041769041769,0.4,14.0
T00915,R0090,Zone_9,13.89,74.43,250.88,UPI,2023-07-23,0,10,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,33.0,Female,Mumbai,2034.0,4.51,10.722,193.46620000000001,0.16339869281045752,0.18181818181818182,10.0
T00916,R0239,Zone_5,1.83,15.84,19.9,Cash,2023-07-11,1,14,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,36.0,Male,Mumbai,2358.0,3.36,7.935,132.165,0.03717472118959108,0.3333333333333333,2.0
T00917,R0073,Zone_2,2.71,13.69,46.35,UPI,2023-02-07,1,12,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,41.0,Other,Ahmedabad,1895.0,3.01,8.734444444444444,141.74444444444444,0.06109979633401222,0.4,9.0
T00918,R0252,Zone_7,7.55,50.09,76.83,Credit Card,2023-09-06,0,17,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,38.0,Male,Ahmedabad,2164.0,4.83,6.275625,105.128125,0.11959287531806616,0.5294117647058824,16.0
T00919,R0116,Zone_7,18.83,125.22,170.0,UPI,2023-12-22,0,5,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,34.0,Male,Bengaluru,2392.0,4.58,10.122,158.832,0.12552301255230125,0.16666666666666666,5.0
T00920,R0060,Zone_4,11.37,58.78,247.77,Credit Card,2024-05-04,0,2,0,1,Zone_4,4038,2.46,48.2,Business,High,2.0,40.0,Female,Hyderabad,1122.0,4.57,7.876666666666666,122.06333333333333,0.056451612903225805,0.5714285714285714,6.0
T00921,R0252,Zone_4,2.67,24.93,55.78,UPI,2024-01-31,0,18,1,1,Zone_4,4038,2.46,48.2,Business,High,2.0,38.0,Male,Ahmedabad,2164.0,4.83,6.275625,105.128125,0.11959287531806616,0.5294117647058824,16.0
T00922,R0147,Zone_2,7.62,72.73,127.17,Cash,2023-11-22,1,14,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,35.0,Male,Mumbai,1459.0,3.91,7.94375,127.655,0.0875,0.5555555555555556,8.0
T00923,R0217,Zone_4,9.1,56.24,210.44,Cash,2023-01-03,0,22,0,1,Zone_4,4038,2.46,48.2,Business,High,2.0,39.0,Other,Jaipur,1273.0,3.52,8.488,150.97,0.047619047619047616,0.3333333333333333,5.0
T00924,R0174,Zone_3,5.16,48.08,63.21,UPI,2024-06-01,0,4,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,32.0,Male,Kolkata,2758.0,3.8,8.877142857142857,131.68428571428572,0.021806853582554516,0.125,7.0
T00925,R0281,Zone_2,11.07,94.88,147.37,UPI,2024-01-04,1,9,1,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,21.0,Female,Jaipur,2142.0,4.74,7.626,109.926,0.06319702602230483,0.6666666666666666,5.0
T00926,R0187,Zone_1,7.22,39.11,119.19,Wallet,2024-03-19,0,6,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,27.0,Other,Surat,1483.0,4.71,10.797142857142857,194.76285714285714,0.10614525139664804,0.5,7.0
T00927,R0269,Zone_9,6.5,42.38,147.96,Credit Card,2023-05-01,0,16,0,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,41.0,Male,Mumbai,2657.0,3.41,9.008571428571429,206.62828571428574,0.03773584905660377,0.25,7.0
T00928,R0276,Zone_2,14.3,137.43,278.06,UPI,2023-04-27,1,6,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,26.0,Other,Chennai,1389.0,3.63,5.083333333333333,83.37,0.005076142131979695,0.14285714285714285,6.0
T00929,R0013,Zone_5,0.55,3.71,10.4,Cash,2023-09-02,0,21,1,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,43.0,Female,Kolkata,2705.0,3.91,8.945555555555556,152.6977777777778,0.0,0.2,9.0
T00930,R0113,Zone_5,3.19,27.81,58.83,UPI,2023-09-08,0,11,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,31.62815884476534,Other,Chennai,2728.0,4.61,6.8775,137.03625,0.06132075471698113,0.4444444444444444,8.0
T00931,R0061,Zone_3,3.91,28.84,90.56,UPI,2023-05-19,1,16,0,1,Zone_3,12971,2.11,38.0,Business,High,2.0,25.0,Male,Mumbai,2198.0,3.69,8.6175,149.185,0.14792899408284024,0.2,4.0
T00932,R0247,Zone_1,3.76,19.55,57.91,UPI,2023-06-08,0,12,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,37.0,Male,Bengaluru,1934.0,4.92,10.267692307692307,183.63923076923078,0.188,0.35714285714285715,13.0
T00933,R0255,Zone_9,4.36,25.49,79.42,Credit Card,2024-05-04,1,19,1,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,37.0,Female,Bengaluru,1878.0,3.12,8.8915,157.7775,0.08823529411764706,0.6666666666666666,8.0
T00934,R0216,Zone_3,10.44,55.17,193.77,UPI,2023-03-20,0,3,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,44.0,Female,Chennai,2583.0,3.4,5.928,100.0376,0.07142857142857142,0.3333333333333333,5.0
T00935,R0113,Zone_5,13.48,132.65,269.7,Wallet,2024-06-14,1,9,1,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,31.62815884476534,Other,Chennai,2728.0,4.61,6.8775,137.03625,0.06132075471698113,0.4444444444444444,8.0
T00936,R0213,Zone_10,12.58,84.71,163.24,Cash,2023-12-23,0,2,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,29.0,Female,Chennai,2641.0,3.74,6.81125,113.625,0.05689277899343545,0.4444444444444444,8.0
T00937,R0033,Zone_9,2.9,18.4,33.13,Cash,2024-06-15,1,8,1,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,18.0,Female,Chennai,2654.0,3.24,6.412000000000001,139.83,0.07822410147991543,0.3333333333333333,5.0
T00938,R0011,Zone_9,8.284,58.35,186.41,Cash,2023-03-05,1,12,0,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,26.0,Male,Chennai,2326.0,4.0,8.9784,163.12199999999999,0.16267942583732056,0.45454545454545453,10.0
T00939,R0017,Zone_8,8.358,67.27199999999999,165.32,Credit Card,2024-03-19,1,17,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,49.0,Female,Mumbai,1258.0,3.83,7.725428571428572,116.0442857142857,0.0726643598615917,0.375,7.0
T00940,R0222,Zone_4,9.2,76.52,164.3,Credit Card,2023-05-05,0,14,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,27.0,Male,Surat,1460.0,3.44,9.95075,164.784,0.025210084033613446,0.5555555555555556,8.0
T00941,R0280,Zone_8,14.53,145.24,162.1,Wallet,2024-05-11,0,3,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,26.0,Male,Chennai,1184.0,4.43,8.461666666666666,122.55,0.1329479768786127,0.5714285714285714,6.0
T00942,R0201,Zone_1,4.62,40.67,99.35,Cash,2024-03-31,1,14,0,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,37.0,Female,Delhi,1969.0,3.84,9.668571428571429,161.76057142857144,0.08152173913043478,0.625,7.0
T00943,R0046,Zone_4,8.78,60.28,92.28,Wallet,2024-01-14,0,21,1,0,Zone_4,4038,2.46,48.2,Business,High,2.0,31.0,Female,Kolkata,2568.0,3.87,10.0025,162.0525,0.125,0.4444444444444444,8.0
T00944,R0218,Zone_2,6.03,55.04,71.04,Cash,2024-06-18,1,1,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,34.0,Other,Delhi,2785.0,3.87,8.34,120.91166666666668,0.09937888198757763,0.42857142857142855,6.0
T00945,R0295,Zone_2,9.26,71.32000000000001,120.01,Cash,2023-04-05,0,14,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,18.0,Female,Delhi,2647.0,3.59,4.974444444444444,58.22666666666666,0.18181818181818182,0.2,9.0
T00946,R0005,Zone_3,2.61,18.63,43.31,Cash,2023-05-17,0,7,1,0,Zone_3,12971,2.11,38.0,Business,High,2.0,27.0,Male,Ahmedabad,1914.0,3.53,7.322857142857143,132.35,0.1016949152542373,0.375,7.0
T00947,R0246,Zone_9,3.36,31.91,74.45,Credit Card,2023-12-09,0,7,1,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,29.0,Other,Mumbai,1975.0,4.79,6.978333333333333,128.0155,0.14107883817427386,0.5384615384615384,12.0
T00948,R0272,Zone_2,4.35,34.4,107.4,Credit Card,2024-02-13,1,16,0,1,Zone_2,6371,0.91,58.4,Residential,Low,0.0,21.0,Male,Kolkata,2416.0,4.79,5.755714285714285,98.82285714285715,0.009237875288683603,0.25,7.0
T00949,R0194,Zone_1,5.18,49.09,72.43,Cash,2023-11-30,0,11,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,30.0,Other,Jaipur,1294.0,4.06,7.2683333333333335,114.09166666666665,0.18181818181818182,0.2857142857142857,6.0
T00950,R0209,Zone_3,15.74,117.86,169.17,Credit Card,2024-01-20,1,18,1,0,Zone_3,12971,2.11,38.0,Business,High,2.0,31.0,Other,Surat,2268.0,3.77,7.45925,91.88625,0.18181818181818182,0.6666666666666666,8.0
T00951,R0004,Zone_6,13.88,86.75,306.34,Credit Card,2024-06-01,1,9,1,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,19.0,Male,Kolkata,2587.0,3.19,6.201666666666667,113.83833333333332,0.010752688172043012,0.2857142857142857,6.0
T00952,R0231,Zone_3,6.94,35.39,72.75,UPI,2023-12-21,1,8,1,0,Zone_3,12971,2.11,38.0,Business,High,2.0,19.0,Other,Mumbai,2558.0,4.81,8.47,104.50428571428571,0.0668693009118541,0.625,7.0
T00953,R0149,Zone_4,8.86,59.47,160.65,Cash,2024-03-18,1,4,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,30.0,Male,Jaipur,2539.0,4.57,6.0600000000000005,94.44571428571429,0.08888888888888889,0.25,7.0
T00954,R0179,Zone_7,0.03,0.25,0.52,Cash,2023-06-19,1,5,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,28.0,Male,Kolkata,1599.0,4.64,6.3825,114.11250000000001,0.05090909090909091,0.4,4.0
T00955,R0184,Zone_2,7.1,65.16,134.22,Wallet,2023-07-10,1,19,1,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,29.0,Female,Surat,2367.0,3.97,8.645,151.59,0.0944055944055944,0.6666666666666666,8.0
T00956,R0083,Zone_6,8.8,70.86,132.56,Cash,2023-04-21,0,1,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,31.62815884476534,Female,Mumbai,1700.0,4.4,9.262,147.403,0.0819327731092437,0.5454545454545454,10.0
T00957,R0077,Zone_2,13.73,92.67,287.95,Wallet,2024-08-20,1,23,0,1,Zone_2,6371,0.91,58.4,Residential,Low,0.0,28.0,Male,Mumbai,2546.0,3.79,10.489999999999998,171.39985714285714,0.1769041769041769,0.4,14.0
T00958,R0217,Zone_9,9.63,84.29,188.14,Wallet,2023-12-21,1,12,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,39.0,Other,Jaipur,1273.0,3.52,8.488,150.97,0.047619047619047616,0.3333333333333333,5.0
T00959,R0246,Zone_9,10.16,92.18,182.43,Credit Card,2023-08-09,1,5,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,29.0,Other,Mumbai,1975.0,4.79,6.978333333333333,128.0155,0.14107883817427386,0.5384615384615384,12.0
T00960,R0097,Zone_5,9.49,82.0,235.17,UPI,2024-03-20,0,4,0,1,Zone_5,2590,1.31,43.9,Business,Medium,1.0,23.0,Other,Bengaluru,2040.0,3.28,8.67875,139.6375,0.010438413361169102,0.4444444444444444,8.0
T00961,R0248,Zone_8,9.35,59.55,103.62,Cash,2023-11-12,0,0,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,18.0,Female,Chennai,1768.0,3.65,8.245714285714286,134.23714285714286,0.11428571428571428,0.25,7.0
T00962,R0238,Zone_3,1.02,8.88,8.86,Cash,2023-03-04,1,20,1,0,Zone_3,12971,2.11,38.0,Business,High,2.0,30.0,Other,Pune,2684.0,4.91,6.454999999999999,98.33833333333332,0.15426997245179064,0.7142857142857143,6.0
T00963,R0243,Zone_3,5.92,34.82,101.62,Wallet,2024-05-09,1,21,1,0,Zone_3,12971,2.11,38.0,Business,High,2.0,33.0,Male,Jaipur,1298.0,3.7,7.876666666666666,143.84666666666666,0.03481012658227848,0.8571428571428571,6.0
T00964,R0137,Zone_1,15.17,87.29,335.54,Wallet,2024-02-05,0,20,1,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,27.0,Male,Bengaluru,1843.0,3.14,11.76142857142857,214.1957142857143,0.19161676646706588,0.75,7.0
T00965,R0050,Zone_3,12.12,96.862,118.59,Wallet,2023-07-17,1,5,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,49.0,Male,Ahmedabad,1421.0,3.42,8.585714285714285,130.82999999999998,0.12386706948640483,0.625,7.0
T00966,R0157,Zone_10,10.47,93.11,110.17,Credit Card,2023-02-21,1,5,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,36.0,Female,Hyderabad,1738.0,4.65,11.39,183.1628,0.084375,0.6363636363636364,10.0
T00967,R0102,Zone_1,8.33,80.15,102.36,Credit Card,2024-04-03,1,22,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,18.0,Female,Chennai,1202.0,4.1,8.9575,122.7455,0.1774193548387097,0.2,4.0
T00968,R0155,Zone_9,11.3,93.89,153.11,Cash,2023-08-24,1,15,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,23.0,Male,Hyderabad,2755.0,3.14,7.47625,116.46375,0.022598870056497175,0.3333333333333333,8.0
T00969,R0050,Zone_10,3.28,27.7,79.39,Wallet,2024-07-23,1,3,0,1,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,49.0,Male,Ahmedabad,1421.0,3.42,8.585714285714285,130.82999999999998,0.12386706948640483,0.625,7.0
T00970,R0138,Zone_5,0.128,0.9,1.23,Credit Card,2023-07-22,0,10,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,46.0,Male,Kolkata,1491.0,3.53,6.244400000000001,103.888,0.0,0.5,5.0
T00971,R0089,Zone_1,6.09,53.05,135.64,Wallet,2023-02-13,1,23,0,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,48.0,Other,Surat,1436.0,3.91,9.981111111111112,157.28333333333333,0.019417475728155338,0.4,9.0
T00972,R0184,Zone_9,10.69,74.54,173.15,UPI,2023-08-08,1,22,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,29.0,Female,Surat,2367.0,3.97,8.645,151.59,0.0944055944055944,0.6666666666666666,8.0
T00973,R0172,Zone_1,8.54,51.74,95.55,UPI,2023-11-18,1,8,1,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,31.0,Other,Pune,2438.0,3.72,7.799090909090908,135.3281818181818,0.08284023668639054,0.3333333333333333,11.0
T00974,R0277,Zone_6,13.07,116.12,130.39,Wallet,2024-02-03,0,22,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,31.62815884476534,Female,Jaipur,2043.0,3.06,9.658888888888889,155.86666666666667,0.03686635944700461,0.5,9.0
T00975,R0246,Zone_6,9.76,53.7,109.37,Wallet,2023-01-14,1,2,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,29.0,Other,Mumbai,1975.0,4.79,6.978333333333333,128.0155,0.14107883817427386,0.5384615384615384,12.0
T00976,R0130,Zone_5,8.22,49.88,135.05,Wallet,2024-06-16,1,18,1,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,27.0,Female,Pune,2749.0,3.62,6.3625,112.04125,0.19558359621451105,0.5555555555555556,8.0
T00977,R0201,Zone_1,14.64,93.63,312.43,UPI,2023-05-15,1,7,1,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,37.0,Female,Delhi,1969.0,3.84,9.668571428571429,161.76057142857144,0.08152173913043478,0.625,7.0
T00978,R0085,Zone_5,13.66,124.34,142.31,Cash,2024-04-15,0,4,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,29.0,Female,Chennai,1440.0,4.95,8.798,101.982,0.12631578947368421,0.5,5.0
T00979,R0169,Zone_8,7.51,48.91,168.46,Wallet,2023-03-24,1,3,0,1,Zone_8,4516,1.93,31.0,Business,Medium,1.0,32.0,Male,Delhi,1283.0,4.19,10.058571428571428,201.77285714285716,0.16265060240963855,0.5,7.0
T00980,R0196,Zone_6,2.48,17.97,26.54,Credit Card,2023-07-29,0,23,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,31.62815884476534,Male,Hyderabad,2621.0,4.93,7.971166666666666,135.28583333333333,0.17307692307692307,0.7692307692307693,12.0
T00981,R0190,Zone_6,3.46,20.02,80.21,Cash,2023-01-10,0,5,0,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,35.0,Other,Surat,2162.0,4.12,7.603111111111111,121.74711111111111,0.1709090909090909,0.6,9.0
T00982,R0073,Zone_7,7.19,38.88,157.25,Credit Card,2023-04-20,1,1,0,1,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,41.0,Other,Ahmedabad,1895.0,3.01,8.734444444444444,141.74444444444444,0.06109979633401222,0.4,9.0
T00983,R0077,Zone_4,6.17,52.93,83.76,Wallet,2023-09-16,0,19,1,0,Zone_4,4038,2.46,48.2,Business,High,2.0,28.0,Male,Mumbai,2546.0,3.79,10.489999999999998,171.39985714285714,0.1769041769041769,0.4,14.0
T00984,R0283,Zone_5,16.29,113.75,178.58,UPI,2024-06-26,1,10,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,19.0,Male,Surat,1169.0,3.55,7.9957142857142856,144.74714285714285,0.18292682926829268,0.375,7.0
T00985,R0209,Zone_2,0.4,2.19,8.96,Wallet,2024-01-12,0,3,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,31.0,Other,Surat,2268.0,3.77,7.45925,91.88625,0.18181818181818182,0.6666666666666666,8.0
T00986,R0120,Zone_10,7.68,41.52,120.11,Wallet,2023-02-25,1,14,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,18.0,Other,Surat,2237.0,4.55,7.932857142857143,121.30285714285715,0.04807692307692308,0.625,7.0
T00987,R0133,Zone_4,2.67,15.91,40.024,UPI,2024-02-27,0,5,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,25.0,Female,Delhi,2602.0,4.4,7.21,86.54177777777778,0.07051282051282051,0.6,9.0
T00988,R0289,Zone_2,8.58,62.634,163.1,Credit Card,2023-06-03,1,21,1,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,31.62815884476534,Other,Chennai,1792.0,4.17,8.199,154.31,0.043343653250773995,0.5555555555555556,8.0
T00989,R0256,Zone_2,9.91,66.8,153.36,Cash,2023-09-15,0,16,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,31.0,Female,Delhi,1981.0,3.65,6.908333333333334,125.63333333333333,0.03007518796992481,0.14285714285714285,6.0
T00990,R0237,Zone_4,5.98,47.26,59.33,Credit Card,2023-02-04,0,23,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,40.0,Male,Chennai,1353.0,3.71,9.737,171.596,0.08108108108108109,0.5454545454545454,10.0
T00991,R0070,Zone_5,10.65,97.69,133.59,Credit Card,2024-02-25,0,5,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,33.0,Male,Bengaluru,1332.0,3.54,12.780285714285712,244.9774285714286,0.01929260450160772,0.5,7.0
T00992,R0050,Zone_2,7.01,65.59,137.36,UPI,2024-06-14,1,18,1,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,49.0,Male,Ahmedabad,1421.0,3.42,8.585714285714285,130.82999999999998,0.12386706948640483,0.625,7.0
T00993,R0280,Zone_3,7.1,40.01,158.37,UPI,2023-09-10,1,1,0,1,Zone_3,12971,2.11,38.0,Business,High,2.0,26.0,Male,Chennai,1184.0,4.43,8.461666666666666,122.55,0.1329479768786127,0.5714285714285714,6.0
T00994,R0161,Zone_5,5.91,44.63,125.74,Cash,2024-03-17,0,14,0,1,Zone_5,2590,1.31,43.9,Business,Medium,1.0,32.0,Other,Surat,2710.0,4.91,5.536666666666666,94.59333333333332,0.15015015015015015,0.2857142857142857,6.0
T00995,R0233,Zone_5,11.25,101.38,171.94,Credit Card,2023-01-19,0,10,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,30.0,Other,Hyderabad,1008.0,4.37,11.907142857142857,235.89142857142858,0.08723404255319149,0.25,7.0
T00996,R0035,Zone_3,8.69,84.88,106.87,Cash,2023-04-16,0,7,1,0,Zone_3,12971,2.11,38.0,Business,High,2.0,39.0,Male,Kolkata,1621.0,3.49,7.244999999999999,104.97749999999999,0.10432569974554708,0.4,4.0
T00997,R0041,Zone_7,15.87,109.81,289.04,UPI,2023-08-09,1,18,1,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,25.0,Other,Pune,2329.0,4.74,7.8671999999999995,140.432,0.022598870056497175,0.3333333333333333,5.0
T00998,R0084,Zone_5,14.35,101.77,192.38,Wallet,2023-03-23,1,12,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,38.0,Male,Jaipur,2594.0,4.67,9.3625,170.11675,0.01634877384196185,0.4444444444444444,8.0
T00999,R0277,Zone_10,10.77,99.49,249.99,Wallet,2024-02-07,1,11,0,1,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,31.62815884476534,Female,Jaipur,2043.0,3.06,9.658888888888889,155.86666666666667,0.03686635944700461,0.5,9.0
T01000,R0253,Zone_7,2.8,24.44,37.65,Credit Card,2024-08-02,0,4,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,26.0,Male,Surat,1834.0,3.16,7.117142857142857,110.84571428571428,0.13793103448275862,0.25,7.0
T01001,R0135,Zone_1,0.58,5.31,13.96,Credit Card,2024-06-30,1,5,0,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,38.0,Female,Ahmedabad,1645.0,3.47,8.402000000000001,122.67875,0.05194805194805195,0.6666666666666666,8.0
T01002,R0248,Zone_6,12.93,94.92,284.82,Cash,2024-06-13,0,21,1,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,18.0,Female,Chennai,1768.0,3.65,8.245714285714286,134.23714285714286,0.11428571428571428,0.25,7.0
T01003,R0190,Zone_5,5.62,50.57,106.41,Cash,2023-09-03,1,3,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,35.0,Other,Surat,2162.0,4.12,7.603111111111111,121.74711111111111,0.1709090909090909,0.6,9.0
T01004,R0225,Zone_7,9.17,57.22,143.16,Wallet,2023-07-07,0,18,1,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,39.0,Female,Delhi,2264.0,4.08,8.055,112.15333333333335,0.019313304721030045,0.42857142857142855,6.0
T01005,R0025,Zone_8,4.85,31.44,62.93,Credit Card,2023-10-16,0,19,1,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,21.0,Female,Mumbai,1770.0,4.01,9.45,143.88600000000002,0.06976744186046512,0.16666666666666666,5.0
T01006,R0272,Zone_5,10.59,99.0,205.44,Cash,2023-05-26,0,0,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,21.0,Male,Kolkata,2416.0,4.79,5.755714285714285,98.82285714285715,0.009237875288683603,0.25,7.0
T01007,R0016,Zone_10,12.79,67.67,192.63,Cash,2023-03-14,0,19,1,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,28.0,Female,Delhi,1676.0,3.06,8.248000000000001,137.536,0.14285714285714285,0.3333333333333333,5.0
T01008,R0237,Zone_6,1.95,18.2,24.05,Cash,2024-03-13,1,16,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,40.0,Male,Chennai,1353.0,3.71,9.737,171.596,0.08108108108108109,0.5454545454545454,10.0
T01009,R0148,Zone_9,3.93,34.86,59.65,Wallet,2024-06-10,0,11,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,44.0,Male,Ahmedabad,2523.0,3.36,5.7975,102.1575,0.08232445520581114,0.6,4.0
T01010,R0130,Zone_2,0.32,2.7,6.4,Wallet,2023-10-28,1,14,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,27.0,Female,Pune,2749.0,3.62,6.3625,112.04125,0.19558359621451105,0.5555555555555556,8.0
T01011,R0099,Zone_6,9.17,65.75,164.57,UPI,2024-02-28,0,0,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,35.0,Other,Mumbai,1832.0,3.7,7.43625,136.1775,0.09876543209876543,0.4444444444444444,8.0
T01012,R0159,Zone_4,0.33,3.1,5.82,Cash,2024-06-16,0,13,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,43.0,Female,Bengaluru,2289.0,4.9,5.9925,106.2225,0.025,0.6,4.0
T01013,R0117,Zone_1,6.17,36.26,146.37,UPI,2023-06-05,1,5,0,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,21.0,Female,Ahmedabad,1902.0,3.16,5.4963999999999995,98.296,0.1,0.8333333333333334,5.0
T01014,R0028,Zone_9,10.6,101.63,157.5,UPI,2024-07-19,1,4,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,20.0,Female,Surat,1020.0,3.79,10.61,193.56375,0.084,0.7777777777777778,8.0
T01015,R0177,Zone_9,18.29,123.71,371.47,Wallet,2023-05-17,0,10,0,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,34.0,Other,Bengaluru,1289.0,4.48,9.645,155.56333333333333,0.12857142857142856,0.5384615384615384,12.0
T01016,R0036,Zone_6,9.84,78.98,216.27,Cash,2023-08-13,1,3,0,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,30.0,Male,Surat,1625.0,4.9,9.31,148.78857142857143,0.08426966292134831,0.625,7.0
T01017,R0250,Zone_10,14.26,132.02,247.26,UPI,2023-02-12,0,12,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,34.0,Female,Jaipur,2033.0,4.63,8.368888888888888,126.34355555555557,0.18902439024390244,0.5,9.0
T01018,R0226,Zone_4,7.278,50.64,147.85,Credit Card,2023-09-06,0,10,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,20.0,Other,Surat,1854.0,3.25,7.312571428571428,129.5257142857143,0.00749063670411985,0.25,7.0
T01019,R0102,Zone_4,9.55,48.82,120.65,Wallet,2024-01-07,0,2,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,18.0,Female,Chennai,1202.0,4.1,8.9575,122.7455,0.1774193548387097,0.2,4.0
T01020,R0107,Zone_8,6.95,60.81,146.22,Cash,2023-01-29,0,0,0,1,Zone_8,4516,1.93,31.0,Business,Medium,1.0,33.0,Male,Hyderabad,2420.0,3.66,7.513999999999999,151.405,0.07777777777777778,0.2,4.0
